id,question,prompt,raw_response,answer
32-0163,"Trước âm mưu của thực dân Pháp, nhân dân ta đã làm gì?","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Trước âm mưu của thực dân Pháp, nhân dân ta đã làm gì?

A. Dùng bàn ghế, giường, tủ, hòm xiểng, cánh cửa … dựng chiến luỹ trên đường phố để ngăn cản quân Pháp
B. Dùng vàng bạc và phụ nữ để mua chuộc địch
C. Cả hai ý kiến trên đều đúng
Đáp án: ",A,A
32-0165,"Trước âm mưu của địch, trung ương đảng của ta đã làm gì?","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Trước âm mưu của địch, trung ương đảng của ta đã làm gì?

A. Quyết tâm phá tan cuộc tấn công của giặc
B. Nhường căn cứ địa Việt Bắc và rút sang Tây Bắc
C. Đánh mạnh ở đồng bằng, buộc địch từ bỏ âm mưu tấn công Việt Bắc
Đáp án: ",A,A
32-0166,Nêu những địa danh tiêu biểu cho chiến thắng của ta trong chiến dịch Việt Bắc thu – đông năm 1947.,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Nêu những địa danh tiêu biểu cho chiến thắng của ta trong chiến dịch Việt Bắc thu – đông năm 1947.

A. Thị xã Bắc Cạn, Chợ Mới, Chợ Đồn, đèo Bông Lau
B. Bình Ca, Đoan Hùng, Sông Lô
C. Cả hai ý kiến trên đều đúng
Đáp án: ",C,C
32-0167,Cuộc tấn công của thực dân Pháp lên Việt Bắc có kết cục ra sao?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Cuộc tấn công của thực dân Pháp lên Việt Bắc có kết cục ra sao?

A. Quân địch bị tiêu diệt, và Việt Bắc là mồ chôn giặc Pháp
B. Bảo vệ được cơ quan đầu não của cuộc kháng chiến
C. Cả hai ý kiến trên đều đúng
Đáp án: ",C,C
32-0168,"Sau những thất bại từ năm 1948 đến năm 1950, thực dân Pháp có âm mưu gì mới?","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Sau những thất bại từ năm 1948 đến năm 1950, thực dân Pháp có âm mưu gì mới?

A. Tăng cường lực lượng, khoá chặt biên giới Việt – Trung, cô lập căn cứ địa Việt Bắc
B. Mua chuộc quân ta và tàn sát dân chúng
C. Cả hai ý kiến trên đều đúng
Đáp án: ",C,C
32-0169,"Quân ta đã chọn cứ điểm nào làm mục tiêu trọng điểm, mở màn chiến dịch biên giới thu-đông?","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Quân ta đã chọn cứ điểm nào làm mục tiêu trọng điểm, mở màn chiến dịch biên giới thu-đông?

A. Cao Bằng
B. Đông Khê
C. Biên giới Việt – Trung
Đáp án: ",B,B
32-0170,Nêu kết quả và ý nghĩa thắng lợi của chiến dịch biên giới thu – đông năm 1950.,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Nêu kết quả và ý nghĩa thắng lợi của chiến dịch biên giới thu – đông năm 1950.

A. Bắt sống hơn 800 tên địch, làm chủ được 750 km trên dải biên giới Việt – Trung
B. Căn cứ địa Việt Bắc được mở rộng nắm quyền chủ động trên chiến trường
C. Cả hai ý kiến trên đều đúng
Đáp án: ",C,C
32-0171,Đại hội đại biểu toàn quốc lần thứ II của Đảng đề ra nhiệm vụ gì?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Đại hội đại biểu toàn quốc lần thứ II của Đảng đề ra nhiệm vụ gì?

A. Phải phát triển tinh thần yêu nước, đẩy mạnh thi đua, chia ruộng đất cho nông dân
B. Mở rộng trường đại học mở thêm trường cho trẻ em
C. Mở rộng các nhà máy, trồng cây cao su, cà phê
Đáp án: ",A,A
32-0172,Hãy nêu tên 1 trong 7 anh hùng được tuyên dương anh hùng lao động trong đại hội chiến sĩ và cán bộ gương mẫu toàn quốc,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Hãy nêu tên 1 trong 7 anh hùng được tuyên dương anh hùng lao động trong đại hội chiến sĩ và cán bộ gương mẫu toàn quốc

A. La Văn Cầu
B. Ngô Gia Khảm
C. Cù Chính Lan
Đáp án: ",A,A
32-0173,Đại hội chiến sĩ thi đua và cán bộ gương mẫu toàn quốc có tác dụng như thế nào?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Đại hội chiến sĩ thi đua và cán bộ gương mẫu toàn quốc có tác dụng như thế nào?

A. Khẳng định sự đóng góp to lớn của các tập thể và cá nhân cho thắng lợi của cuộc kháng chiến
B. Khẳng định sự thông minh và mưu trí của quân và dân ta
C. Ghi nhớ sự hi sinh cao cả của quân và dân ta
Đáp án: ",A,A
32-0174,Nêu những đóng góp của quân và dân ta đưa cuộc kháng chiến đi đến thắng lợi?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Nêu những đóng góp của quân và dân ta đưa cuộc kháng chiến đi đến thắng lợi?

A. Đẩy mạnh sản xuất lương thực, thực phẩm
B. Các trường đại học vẫn đào tạo cán bộ kháng chiến
C. Cả hai ý kiến trên đều đúng
Đáp án: ",C,C
32-0175,Chiến dịch Điện Biên Phủ được chia làm mấy đợt?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Chiến dịch Điện Biên Phủ được chia làm mấy đợt?

A. 2 đợt
B. 3 đợt
C. 4 đợt
Đáp án: ",B,B
32-0176,Ta giành thắng lợi trong chiến dịch Điện Biên Phủ sau bao nhiêu ngày đêm?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Ta giành thắng lợi trong chiến dịch Điện Biên Phủ sau bao nhiêu ngày đêm?

A. 55 ngày đêm
B. 56 ngày đêm
C. 65 ngày đêm
Đáp án: ",A,A
32-0177,Từ khi khai sinh đất nước Việt Nam Dân Chủ Cộng Hoà đến khi giành thắng lợi trước thực dân Pháp là 9 năm. Em hãy cho biết 9 năm đó bắt đầu và kết thúc vào thời gian nào?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Từ khi khai sinh đất nước Việt Nam Dân Chủ Cộng Hoà đến khi giành thắng lợi trước thực dân Pháp là 9 năm. Em hãy cho biết 9 năm đó bắt đầu và kết thúc vào thời gian nào?

A. 1936 – 1945
B. 1945 – 1954
C. 1954 – 1963
Đáp án: ",B,B
32-0178,"Bác Hồ đọc “Tuyên Ngôn Độc Lập” vào thời gian nào, ở đâu ?","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Bác Hồ đọc “Tuyên Ngôn Độc Lập” vào thời gian nào, ở đâu ?

A. 12 – 9 – 1945 tại Sài Gòn
B. 20 – 12 – 1946 trên đài tiếng nói Việt Nam
C. 2 – 9 – 1945 ở Hà Nội
Đáp án: ",C,C
32-0179,Nội dung hiệp định Giơ – ne – vơ về Việt Nam là gì?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Nội dung hiệp định Giơ – ne – vơ về Việt Nam là gì?

A. Sông Bến Hải là giới tuyến phân chia hai miền Nam Bắc
B. Quân Pháp rút khỏi miền Bắc, chuyển vào Nam, đến tháng 7 – 1956 Việt Nam tổ chức tổng tuyển cử, thống nhất đất nước
C. Cả hai ý kiến trên đều đúng
Đáp án: ",C,C
32-0180,Âm mưu và hành động của Mỹ – Diệm sau Hiệp định Giơ – ne –vơ?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Âm mưu và hành động của Mỹ – Diệm sau Hiệp định Giơ – ne –vơ?

A. Phá hoại Hiệp định Giơ –ne –vơ, sát hại các chiến sĩ cách mạng và những người dân vô tội
B. Khủng bố dã man những người đòi hiệp thương tổng tuyển cử
C. Cả hai ý kiến trên đều đúng
Đáp án: ",C,C
32-0181,"Trước âm mưu và hành động của kẻ thù, nhân dân ta làm gì?","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Trước âm mưu và hành động của kẻ thù, nhân dân ta làm gì?

A. Cầm súng đứng lên chống lại đế quốc Mỹ và bọn tay sai
B. Thực hiện vườn không nhà trống
C. Chạy ra Bắc lánh nạn
Đáp án: ",A,A
32-0182,Phong trào “Đồng khởi” ở Bến Tre nổ ra trong hoàn cảnh nào?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Phong trào “Đồng khởi” ở Bến Tre nổ ra trong hoàn cảnh nào?

A. Không chịu nổi sự tàn sát và bóc lột của Mỹ – Diệm
B. Không chịu thua kém nhân dân miền Bắc
C. Cả hai ý trên đều đúng
Đáp án: ",C,C
32-0183,Hình thức đấu tranh của phong trào “Đồng khởi” là gì?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Hình thức đấu tranh của phong trào “Đồng khởi” là gì?

A. Đấu tranh chính trị
B. Đấu tranh vũ trang
C. Cả hai ý trên đều đúng
Đáp án: ",C,C
32-0184,Thắng lợi mà nhân dân giành được trong phong trào “Đồng khởi” là?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Thắng lợi mà nhân dân giành được trong phong trào “Đồng khởi” là?

A. Chính quyền địch bị tan rã, thay vào đó là chính quyền thôn xã được thành lập
B. Trừng trị bọn phản động, tịch thu ruộng đất chia cho dân nghèo
C. Cả hai ý trên đều đúng
Đáp án: ",C,C
32-0185,Tác động của phong trào “Đồng khởi” đối với cách mạng miền Nam.,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Tác động của phong trào “Đồng khởi” đối với cách mạng miền Nam.

A. Kết hợp đấu tranh chính trị với đấu tranh vũ trang
B. Cổ vũ tinh thần đấu tranh của cách mạng
C. Cả hai ý trên đều đúng
Đáp án: ",C,C
32-0186,Nhà máy Cơ Khí Hà Nội đầu tiên ra đời vào thời gian nào?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Nhà máy Cơ Khí Hà Nội đầu tiên ra đời vào thời gian nào?

A. 12 – 1955
B. 1 – 1960
C. 12 – 1958
Đáp án: ",C,C
32-0187,Nước nào đã giúp đỡ nước ta xây dựng nhà máy Cơ Khí Hà Nội?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Nước nào đã giúp đỡ nước ta xây dựng nhà máy Cơ Khí Hà Nội?

A. Cộng hoà liên bang Nga
B. Liên Xô
C. Cu Ba
Đáp án: ",B,B
32-0188,Nêu một số sản phẩm do nhà máy Cơ Khí Hà Nội sản xuất,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Nêu một số sản phẩm do nhà máy Cơ Khí Hà Nội sản xuất

A. Máy phay, máy tiện, máy khoan, tên lửa A12 …
B. Đạn, máy bay, súng, ……
C. Cả hai ý trên đều đúng
Đáp án: ",A,A
32-0189,Vì sao nhà máy Cơ Khí Hà Nội lại được vinh dự đón Bác Hồ?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Vì sao nhà máy Cơ Khí Hà Nội lại được vinh dự đón Bác Hồ?

A. Vì là nhà máy đầu tiên của nước ta
B. Vì luôn đạt được mục đích to lớn, góp phần quan trọng cho sự nghiệp xây dựng và bảo vệ tổ quốc
C. Cả hai ý trên đều đúng
Đáp án: ",C,C
32-0190,Cuộc tổng tiến công và nổi dậy Tết Mậu Thân 1968 diễn ra?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Cuộc tổng tiến công và nổi dậy Tết Mậu Thân 1968 diễn ra?

A. Vào đêm giao thừa
B. Diễn ra đồng loạt ở các thành phố, thị xã
C. Diễn ra ở nơi tập trung cơ quan đầu não của địch
Đáp án: ",B,B
32-0191,Cuộc tổng tiến công và nổi dậy Tết Mậu Thân 1968 có tác dụng như thế nào đối với nước Mỹ?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Cuộc tổng tiến công và nổi dậy Tết Mậu Thân 1968 có tác dụng như thế nào đối với nước Mỹ?

A. Tổng thống Mỹ ra lệnh cho quân đội Mỹ rút khỏi Việt Nam
B. Nhân dân yêu chuộng hoà bình ở Mỹ đòi chính phủ rút khỏi Việt Nam
C. Mỹ buộc phải thừa nhận thất bại và chấp nhận đàm phán tại Pari về chấm dứt chiến tranh ở Việt Nam
D. Cả hai ý trên đều đúng
Đáp án: ",B,B
32-0192,Cùng với cuộc tiến công vào Sài Gòn quân giải phóng đã tiến công vào những nơi nào?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Cùng với cuộc tiến công vào Sài Gòn quân giải phóng đã tiến công vào những nơi nào?

A. Cần Thơ ; Nha Trang ; Huế ; Đà Nẵng
B. Cần Thơ ; Phan Thiết ; Huế ; Đà Nẵng
C. Cần Thơ ; Nha Trang ;Phan Thiết ; Đà Nẵng
Đáp án: ",B,B
32-0193,Tại sao Mỹ ném bom nhằm huỷ diệt Hà Nội?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Tại sao Mỹ ném bom nhằm huỷ diệt Hà Nội?

A. Vì cơ quan kháng chiến đầu não của ta nằm ở đây
B. Vì Hà Nội là nơi chi viện cho miền Nam
C. Cả hai ý trên đều đúng
Đáp án: ",C,C
32-0194,Mỹ đánh Hà Nội vào năm nào?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Mỹ đánh Hà Nội vào năm nào?

A. 18 – 12 -1972
B. 21 – 12 – 1972
C. 30 – 12 1972
Đáp án: ",B,B
32-0195,"Vì sao 30–12-1972, tổng thống Mỹ buộc phải tuyên bố ngừng ném bom miền Bắc?","Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Vì sao 30–12-1972, tổng thống Mỹ buộc phải tuyên bố ngừng ném bom miền Bắc?

A. Vì biết không thể khuất phục nhân dân ta bằng bom đạn
B. Vì sợ làm nhân dân ta bị thương
C. Cả hai ý trên đều đúng
Đáp án: ",A,A
32-0196,Vì sao chiến thắng của quân và dân ta trong 12 ngày đêm cuối năm 1972 ở Hà Nội được gọi là chiến thắng “Điện Biên Phủ trên không”?,"Chỉ đưa ra chữ cái đứng trước câu trả lời đúng (A, B, C, D hoặc E) của câu hỏi trắc nghiệm sau: 
Vì sao chiến thắng của quân và dân ta trong 12 ngày đêm cuối năm 1972 ở Hà Nội được gọi là chiến thắng “Điện Biên Phủ trên không”?

A. Vì đây là một chiến dịch phòng không oanh liệt nhất trong cuộc chiến đấu bảo vệ Miền Bắc
B. Vì Mỹ đã sử dụng vũ khí hiện đại và tối tân nhất nhưng vẫn không thắng nổi nhân dân ta
C. Cả hai ý trên đều đúng
Đáp án: ",C,C
